timestamp,test_distance,target_id,x_mm,y_mm,z_mm
1777584786.272362,0.5m,0,-135,31,672
1777584786.322975,0.5m,0,-136,31,672
1777584786.379523,0.5m,0,-133,31,672
1777584786.43193,0.5m,0,-135,31,672
1777584786.4820302,0.5m,0,-135,31,671
1777584786.539077,0.5m,0,-135,31,673
1777584786.589986,0.5m,0,-135,31,671
1777584786.643352,0.5m,0,-135,31,672
1777584786.698565,0.5m,0,-135,31,671
1777584786.753993,0.5m,0,-136,31,671
1777584786.8101382,0.5m,0,-135,31,670
1777584786.857495,0.5m,0,-133,31,673
1777584786.916697,0.5m,0,-135,31,672
1777584786.9710982,0.5m,0,-134,31,671
1777584787.022645,0.5m,0,-134,31,672
1777584787.077992,0.5m,0,-134,31,673
1777584787.130374,0.5m,0,-135,31,673
1777584787.178565,0.5m,0,-134,31,672
1777584787.237886,0.5m,0,-135,31,674
1777584787.289817,0.5m,0,-135,31,673
1777584787.3431108,0.5m,0,-134,31,672
1777584787.3950331,0.5m,0,-133,31,672
1777584787.451406,0.5m,0,-133,31,673
1777584787.504224,0.5m,0,-134,31,671
1777584787.558261,0.5m,0,-134,31,673
1777584787.612345,0.5m,0,-133,31,672
1777584787.664233,0.5m,0,-133,31,672
1777584787.717481,0.5m,0,-133,31,673
1777584787.772305,0.5m,0,-133,31,672
1777584787.824115,0.5m,0,-135,31,672
1777584787.876839,0.5m,0,-133,31,672
1777584787.930592,0.5m,0,-134,31,670
1777584787.986613,0.5m,0,-133,31,672
1777584788.041513,0.5m,0,-133,32,671
1777584788.09169,0.5m,0,-133,32,673
1777584788.145174,0.5m,0,-133,32,672
1777584788.198288,0.5m,0,-135,32,672
1777584788.255679,0.5m,0,-134,32,672
1777584788.3095171,0.5m,0,-134,31,670
1777584788.356883,0.5m,0,-133,31,673
1777584788.412447,0.5m,0,-134,31,672
1777584788.468817,0.5m,0,-133,31,673
1777584788.521326,0.5m,0,-133,31,672
1777584788.577481,0.5m,0,-135,31,673
1777584788.627222,0.5m,0,-135,31,671
1777584788.682805,0.5m,0,-133,31,672
1777584788.740245,0.5m,0,-135,31,671
1777584788.788786,0.5m,0,-133,31,672
1777584788.8432589,0.5m,0,-133,31,671
1777584788.89858,0.5m,0,-133,32,673
1777584788.950392,0.5m,0,-133,31,672
1777584789.003659,0.5m,0,-134,32,672
1777584789.05554,0.5m,0,-135,32,673
1777584789.114495,0.5m,0,-133,31,671
1777584789.164675,0.5m,0,-134,32,672
1777584789.218333,0.5m,0,-133,31,672
1777584789.271285,0.5m,0,-133,32,673
1777584789.323593,0.5m,0,-134,32,676
1777584789.376378,0.5m,0,-134,31,672
1777584789.431751,0.5m,0,-133,31,673
1777584789.486576,0.5m,0,-134,31,674
1777584789.540807,0.5m,0,-134,32,672
1777584789.5912588,0.5m,0,-136,32,672
1777584789.6488588,0.5m,0,-135,31,672
1777584789.701975,0.5m,0,-135,32,672
1777584789.755071,0.5m,0,-135,31,673
1777584789.809111,0.5m,0,-134,32,676
1777584789.8569758,0.5m,0,-133,31,673
1777584789.916403,0.5m,0,-134,31,671
1777584789.9706008,0.5m,0,-134,31,672
1777584790.021185,0.5m,0,-133,31,673
1777584790.0755782,0.5m,0,-136,31,674
1777584790.128286,0.5m,0,-139,31,673
1777584790.1840682,0.5m,0,-141,31,672
1777584790.235625,0.5m,0,-144,32,673
1777584790.289154,0.5m,0,-143,31,672
1777584790.345278,0.5m,0,-141,31,672
1777584790.397013,0.5m,0,-138,31,672
1777584790.44825,0.5m,0,-136,36,672
1777584790.507968,0.5m,0,-134,36,671
1777584790.556792,0.5m,0,-173,32,672
1777584790.616708,0.5m,0,-172,32,672
1777584790.662744,0.5m,0,-116,33,672
1777584790.718911,0.5m,0,-144,33,672
1777584790.77498,0.5m,0,-168,32,672
1777584790.824426,0.5m,0,-173,32,672
1777584790.882025,0.5m,0,-175,32,672
1777584790.9375591,0.5m,0,-176,31,671
1777584790.988567,0.5m,0,-175,31,674
1777584798.976178,2.0m,0,-162,348,1961
1777584799.0319018,2.0m,0,-159,348,1961
1777584799.086516,2.0m,0,-159,348,1961
1777584799.14208,2.0m,0,-157,345,1961
1777584799.192898,2.0m,0,-157,343,1961
1777584799.248054,2.0m,0,-154,345,1961
1777584799.306137,2.0m,0,-154,345,1958
1777584799.354464,2.0m,0,-154,346,1965
1777584799.410398,2.0m,0,-154,344,1954
1777584799.461392,2.0m,0,-157,346,1965
1777584799.516317,2.0m,0,-157,346,1968
1777584799.57147,2.0m,0,-155,346,1968
1777584799.6213791,2.0m,0,-154,345,1958
1777584799.674592,2.0m,0,-154,345,1961
1777584799.7287848,2.0m,0,-155,346,1968
1777584799.7864609,2.0m,0,-157,346,1965
1777584799.8413599,2.0m,0,-154,345,1958
1777584799.889966,2.0m,0,-155,344,1968
1777584799.948339,2.0m,0,-154,345,1961
1777584800.000354,2.0m,0,-155,350,1972
1777584800.055109,2.0m,0,-154,343,1965
1777584800.110008,2.0m,0,-154,348,1965
1777584800.156127,2.0m,0,-152,344,1972
1777584800.21245,2.0m,0,-155,344,1968
1777584800.2666261,2.0m,0,-155,349,1968
1777584800.3206122,2.0m,0,-152,348,1961
1777584800.380276,2.0m,0,-154,348,1961
1777584800.4281678,2.0m,0,-152,346,1968
1777584800.480203,2.0m,0,-149,348,1965
1777584800.5354428,2.0m,0,-149,343,1965
1777584800.5867362,2.0m,0,-149,349,1968
1777584800.643758,2.0m,0,-147,348,1965
1777584800.696814,2.0m,0,-147,349,1968
1777584800.749491,2.0m,0,-146,348,1961
1777584800.80175,2.0m,0,-147,349,1968
1777584800.8558369,2.0m,0,-149,348,1961
1777584800.908662,2.0m,0,-152,348,1965
1777584800.961937,2.0m,0,-149,349,1968
1777584801.017173,2.0m,0,-149,349,1968
1777584801.0722408,2.0m,0,-152,344,1968
1777584801.12159,2.0m,0,-149,346,1968
1777584801.178545,2.0m,0,-152,343,1961
1777584801.230446,2.0m,0,-152,349,1968
1777584801.285303,2.0m,0,-152,349,1968
1777584801.339935,2.0m,0,-152,343,1961
1777584801.3877382,2.0m,0,-149,348,1965
1777584801.4467509,2.0m,0,-149,346,1965
